depot,truck,timestamp,speed,distance,socpercent,chargingstatus,ignitionstatus,energytype,accumulatedkwh
Performance Team (Commerce),VNR 2,2023-09-21 20:16:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:16:53+00,NULL,NULL,85,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:19:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:19:53+00,NULL,NULL,85,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:22:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:22:54+00,NULL,NULL,85,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:25:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:25:53+00,NULL,NULL,85,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:28:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:28:53+00,NULL,NULL,85,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:31:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:31:53+00,NULL,NULL,85,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:34:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:34:53+00,NULL,NULL,85,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:37:53+00,8.701056557,0.2175264139216905,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:37:53+00,NULL,NULL,85,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:40:53+00,0,0.2175264139216905,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:40:53+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:43:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:43:53+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:46:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:46:54+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:49:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:49:54+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:52:53+00,16.159105034182723,0.4017333057109316,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:52:53+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:55:53+00,0,0.4039776258545681,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:55:53+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:58:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 20:58:53+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:01:53+00,6.215040397762586,0.15537600994406464,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:01:53+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:04:53+00,0,0.15537600994406464,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:04:53+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:07:53+00,NULL,NULL,NULL,NULL,NULL,driving_energy,43284.5
Performance Team (Commerce),VNR 2,2023-09-21 21:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,43528
Performance Team (Commerce),VNR 2,2023-09-21 21:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_regen,8237.8
Performance Team (Commerce),VNR 2,2023-09-21 21:07:53+00,NULL,NULL,NULL,NULL,NULL,idle_energy,2947.1
Performance Team (Commerce),VNR 2,2023-09-21 21:07:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:07:54+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:10:53+00,1.8645121193287757,0.046353843,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:10:53+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:13:53+00,1.8645121193287757,0.093225606,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:13:53+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:16:53+00,6.215040397762586,0.20198881292728404,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:16:53+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:19:53+00,29.83219390926041,0.901180858,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:19:53+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:22:53+00,39.77625854568055,1.740211311373524,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:22:53+00,NULL,NULL,82,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:25:53+00,11.808576755748913,1.2896208825357367,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:25:53+00,NULL,NULL,82,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:28:54+00,6.215040397762586,0.4530937089979974,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:28:54+00,NULL,NULL,82,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:31:54+00,31.696706028589187,0.9477936606587942,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:31:54+00,NULL,NULL,81,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:34:54+00,21.13113735239279,1.3206960845245495,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:34:54+00,NULL,NULL,80,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:37:53+00,49.720323182100685,1.761446032732546,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:37:53+00,NULL,NULL,79,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:40:53+00,6.215040397762586,1.3983840894965818,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:40:53+00,NULL,NULL,79,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:43:53+00,16.159105034182723,0.5593536357986327,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:43:53+00,NULL,NULL,79,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:46:53+00,29.210689869484153,1.1342448725916718,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:46:53+00,NULL,NULL,78,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:49:54+00,19.888129272840274,1.2342897589945447,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:49:54+00,NULL,NULL,78,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:52:54+00,52.20633934120572,1.802361715,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:52:54+00,NULL,NULL,77,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:55:54+00,21.75264139216905,1.8489745183343693,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:55:54+00,NULL,NULL,76,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:58:53+00,0,0.5407948346108694,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 21:58:53+00,NULL,NULL,76,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:01:53+00,37.91174642635177,0.9477936606587942,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:01:53+00,NULL,NULL,76,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:04:53+00,21.75264139216905,1.4916096954630207,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:04:53+00,NULL,NULL,76,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:07:53+00,NULL,NULL,NULL,NULL,NULL,driving_energy,43341.8
Performance Team (Commerce),VNR 2,2023-09-21 22:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,43528
Performance Team (Commerce),VNR 2,2023-09-21 22:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_regen,8257.67
Performance Team (Commerce),VNR 2,2023-09-21 22:07:53+00,NULL,NULL,NULL,NULL,NULL,idle_energy,2947.4
Performance Team (Commerce),VNR 2,2023-09-21 22:07:54+00,0,0.5468372349975831,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:07:54+00,NULL,NULL,76,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:10:54+00,8.079552517091361,0.20198881292728404,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:10:54+00,NULL,NULL,75,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:13:54+00,0,0.20198881292728404,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:13:54+00,NULL,NULL,75,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:16:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:16:53+00,NULL,NULL,75,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:19:51+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:19:51+00,NULL,NULL,75,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:19:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:19:54+00,NULL,NULL,75,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:22:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:22:53+00,NULL,NULL,75,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:25:53+00,3.7290242386575514,0.093225606,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:25:53+00,NULL,NULL,75,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:25:56+00,4.9720323182100685,0.00362544,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:25:56+00,NULL,NULL,75,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:28:54+00,0,0.12291968786686003,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:28:54+00,NULL,NULL,75,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:31:53+00,16.159105034182723,0.4017333057109316,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:31:53+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:34:53+00,44.74829086389062,1.5226848974518337,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:34:53+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:37:54+00,8.701056557,1.3436572059940612,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:37:54+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:40:53+00,31.07520198881293,0.988881983,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:40:53+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:43:53+00,6.836544437538844,0.9477936606587942,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:43:53+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:46:54+00,19.266625233064016,0.6562046819970997,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:46:54+00,NULL,NULL,73,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:49:53+00,39.77625854568055,1.4678716939437886,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:49:53+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:52:54+00,18.02361715,1.4530246529935777,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:52:54+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:53:34+00,0,0.10013120640839722,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:53:34+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:54:01+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:54:01+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:54:01+00,NULL,NULL,NULL,NULL,0,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:55:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:55:54+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:58:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 22:58:54+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:01:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:01:53+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:02:05+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:02:05+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:04:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:04:54+00,NULL,NULL,75,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:07:53+00,NULL,NULL,NULL,NULL,NULL,driving_energy,43357.200000000004
Performance Team (Commerce),VNR 2,2023-09-21 23:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,43551
Performance Team (Commerce),VNR 2,2023-09-21 23:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_regen,8262.17
Performance Team (Commerce),VNR 2,2023-09-21 23:07:53+00,NULL,NULL,NULL,NULL,NULL,idle_energy,2948.2000000000003
Performance Team (Commerce),VNR 2,2023-09-21 23:07:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:07:54+00,NULL,NULL,77,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:10:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:10:54+00,NULL,NULL,80,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:13:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:13:54+00,NULL,NULL,82,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:16:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:16:54+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:19:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:19:54+00,NULL,NULL,86,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:22:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:22:54+00,NULL,NULL,88,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:25:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:25:54+00,NULL,NULL,90,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:28:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:28:54+00,NULL,NULL,92,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:31:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:31:54+00,NULL,NULL,94,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:34:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:34:54+00,NULL,NULL,95,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:37:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:37:54+00,NULL,NULL,96,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:40:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:40:54+00,NULL,NULL,98,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:43:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:43:54+00,NULL,NULL,99,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:45:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:45:22+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:46:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:46:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:49:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:49:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:52:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:52:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:55:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:55:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:58:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-21 23:58:53+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:01:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:01:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:04:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:04:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:07:53+00,NULL,NULL,NULL,NULL,NULL,driving_energy,43357.200000000004
Performance Team (Commerce),VNR 2,2023-09-22 00:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,43665
Performance Team (Commerce),VNR 2,2023-09-22 00:07:53+00,NULL,NULL,NULL,NULL,NULL,energy_regen,8262.17
Performance Team (Commerce),VNR 2,2023-09-22 00:07:53+00,NULL,NULL,NULL,NULL,NULL,idle_energy,2949.4
Performance Team (Commerce),VNR 2,2023-09-22 00:07:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:07:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:10:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:10:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:13:53+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:13:53+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:16:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:16:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:19:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:19:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:22:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:22:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:25:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:25:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:25:57+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:25:57+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:28:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:28:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:31:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:31:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:34:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:34:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:37:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:37:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:38:03+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:38:03+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:40:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:40:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:43:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:43:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:46:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:46:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:49:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:49:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:51:55+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:51:55+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:52:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:52:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:55:13+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:55:13+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:55:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:55:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:57:30+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:57:30+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:58:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 00:58:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 01:01:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 01:01:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 01:04:54+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 01:04:54+00,NULL,NULL,100,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 2,2023-09-22 01:07:53+00,NULL,NULL,NULL,NULL,NULL,driving_energy,43357.200000000004
